Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression
9514,22,Male,Science,2.14,5.0,4.5,5.9,145,2,False
9515,24,Male,Engineering,3.08,5.9,5.9,2.4,46,6,False
9516,20,Female,Science,3.73,8.7,4.7,3.5,128,5,False
9517,23,Female,Medical,2.19,9.4,3.6,3.2,71,3,False
9518,20,Female,Medical,2.55,5.2,5.2,4.0,41,3,False
9519,19,Male,Arts,2.54,9.9,1.9,3.9,123,5,False
9520,20,Female,Science,2.97,6.6,2.7,4.3,8,4,False
9521,18,Female,Arts,3.13,7.6,5.7,4.4,69,2,False
9522,23,Male,Arts,3.13,6.1,1.2,1.7,71,3,True
9523,23,Male,Engineering,3.29,6.7,2.9,4.8,62,4,False
9524,20,Female,Medical,2.74,5.8,1.9,2.2,5,5,False
9525,19,Male,Arts,2.42,5.8,9.2,3.8,135,5,False
9526,23,Female,Arts,2.33,6.1,6.5,2.5,61,2,False
9527,20,Male,Business,2.92,8.2,0.0,3.2,21,4,False
9528,22,Male,Science,3.78,6.5,2.9,3.5,4,4,True
9529,24,Female,Arts,2.73,6.2,6.0,2.1,74,3,False
9530,23,Female,Arts,2.51,6.2,6.3,5.7,20,4,False
9531,23,Male,Science,2.63,5.5,3.1,1.2,112,4,True
9532,20,Male,Engineering,3.68,4.8,1.5,2.9,107,7,False
9533,19,Male,Science,2.87,7.0,2.8,5.8,1,6,False
9534,20,Male,Engineering,3.68,5.8,4.1,4.3,70,3,False
9535,24,Female,Arts,2.08,7.4,2.3,2.5,145,5,False
9536,19,Male,Engineering,2.16,8.3,5.7,4.5,74,4,False
9537,18,Female,Science,3.55,8.9,7.0,2.6,116,5,False
9538,24,Male,Science,3.17,5.3,3.5,2.3,57,5,True
9539,18,Male,Business,2.06,8.8,6.6,2.3,81,4,False
9540,20,Male,Business,2.01,7.5,6.2,3.9,82,3,False
9541,21,Female,Business,3.01,7.0,5.4,1.7,32,4,False
9542,20,Male,Arts,3.39,8.5,2.5,3.2,65,2,False
9543,21,Female,Engineering,3.1,7.5,4.2,6.6,109,4,False
9544,21,Female,Science,3.03,4.3,7.9,2.9,102,6,False
9545,24,Male,Science,2.29,6.6,3.9,3.9,61,5,False
9546,23,Male,Business,2.18,7.9,4.8,3.3,32,5,False
9547,24,Male,Medical,3.52,8.2,6.1,2.3,100,3,False
9548,19,Male,Engineering,2.98,7.1,3.9,3.7,5,3,False
9549,19,Female,Science,3.34,8.4,3.5,4.0,102,2,False
9550,23,Female,Science,3.46,7.4,4.1,4.1,120,4,False
9551,19,Female,Business,3.74,6.9,1.9,1.8,61,4,True
9552,21,Male,Arts,3.67,5.9,7.3,3.1,57,3,True
9553,24,Female,Science,2.31,7.7,3.5,2.9,30,5,False
9554,19,Male,Arts,2.9,7.1,3.0,3.0,10,4,False
9555,23,Male,Arts,2.28,6.3,6.3,3.4,139,4,False
9556,24,Male,Arts,1.89,6.9,6.0,6.4,17,3,False
9557,21,Male,Arts,2.4,10.4,6.4,4.1,124,3,False
9558,18,Female,Science,2.28,11.5,6.0,2.0,29,5,True
9559,20,Female,Business,2.1,5.6,3.9,4.8,72,3,False
9560,23,Male,Science,3.24,8.0,3.6,3.5,146,5,False
9561,23,Female,Business,2.52,7.3,2.0,6.6,93,5,False
9562,18,Male,Business,2.32,6.2,6.1,4.4,65,3,False
9563,20,Female,Science,2.02,5.9,4.6,3.4,99,4,False
9564,22,Male,Arts,2.02,4.8,6.5,5.0,105,8,True
9565,22,Female,Science,2.16,7.5,5.5,6.7,62,2,False
9566,22,Male,Science,3.74,8.4,6.2,3.5,62,2,False
9567,23,Male,Science,3.01,5.5,4.7,4.1,44,6,False
9568,22,Male,Medical,1.77,6.2,5.3,5.2,42,6,False
9569,18,Male,Medical,3.28,5.8,3.1,1.2,53,5,False
9570,18,Female,Engineering,2.86,5.8,4.3,2.2,130,4,False
9571,20,Male,Engineering,2.42,6.1,7.0,6.2,116,2,False
9572,18,Female,Business,3.19,6.6,5.9,6.3,43,4,False
9573,22,Female,Business,3.33,6.8,1.3,3.3,31,5,False
9574,21,Female,Science,3.62,6.0,6.8,3.3,25,5,False
9575,24,Female,Arts,1.92,5.0,4.1,5.5,89,5,False
9576,18,Female,Engineering,2.78,7.2,0.0,1.3,92,5,False
9577,21,Female,Arts,3.14,9.6,6.2,3.7,45,4,False
9578,24,Male,Arts,3.07,6.0,0.8,3.5,75,3,False
9579,19,Female,Science,3.49,8.2,4.8,0.9,146,4,False
9580,18,Female,Engineering,2.11,6.0,5.5,6.4,107,2,False
9581,24,Male,Business,3.37,10.0,4.2,0.8,127,3,False
9582,19,Female,Science,2.84,6.9,5.6,2.6,34,4,False
9583,24,Male,Business,2.59,7.8,5.0,3.8,84,3,False
9584,24,Male,Engineering,2.19,5.8,4.2,3.1,146,2,False
9585,20,Male,Arts,2.1,5.0,3.4,4.3,40,6,True
9586,18,Female,Arts,2.1,6.6,5.8,4.7,90,3,True
9587,23,Male,Arts,3.19,6.0,3.1,2.3,59,4,False
9588,22,Male,Arts,2.6,10.3,6.6,2.4,144,4,False
9589,24,Male,Science,3.09,6.0,3.9,4.4,67,3,False
9590,22,Female,Engineering,3.7,6.6,5.1,4.2,59,6,False
9591,24,Male,Engineering,2.07,7.2,4.6,5.6,22,4,False
9592,19,Female,Medical,3.7,6.5,3.9,3.2,110,2,False
9593,22,Male,Science,3.3,5.2,2.1,3.1,24,3,False
9594,19,Male,Arts,2.83,9.3,5.6,4.3,77,5,False
9595,23,Male,Arts,2.69,10.1,2.1,6.9,4,5,False
9596,19,Male,Science,3.58,6.4,5.3,2.1,52,6,False
9597,22,Male,Engineering,2.39,4.4,1.8,3.9,31,6,False
9598,23,Male,Science,3.11,6.1,6.8,5.2,67,3,False
9599,18,Female,Engineering,3.37,7.3,2.9,1.7,114,3,False
9600,24,Male,Medical,1.94,8.6,3.7,5.8,99,2,False
9601,21,Male,Engineering,3.6,7.0,5.8,2.2,69,5,False
9602,18,Female,Science,3.79,5.3,5.9,2.3,0,4,False
9603,19,Female,Medical,2.21,8.1,2.7,2.5,23,3,False
9604,21,Male,Business,2.9,6.1,6.7,4.4,117,5,False
9605,21,Male,Medical,3.53,6.8,6.2,5.2,120,5,False
9606,21,Male,Business,2.95,5.3,2.5,5.4,29,3,False
9607,22,Male,Arts,2.1,8.0,3.2,1.6,95,2,False
9608,19,Female,Business,2.12,8.5,2.6,1.5,30,4,True
9609,21,Female,Arts,2.48,9.3,4.2,3.4,65,3,False
9610,20,Male,Medical,3.77,9.3,3.2,3.2,141,2,False
9611,24,Female,Business,2.17,6.2,4.5,2.7,42,3,False
9612,19,Female,Arts,2.91,8.1,5.3,0.4,131,3,False
9613,19,Male,Business,2.42,5.4,3.0,2.5,99,3,False
9614,22,Male,Engineering,2.56,5.8,7.1,0.1,135,3,False
9615,22,Male,Science,2.96,5.1,5.2,2.2,95,3,False
9616,22,Male,Arts,3.08,6.5,5.1,4.3,14,6,False
9617,24,Female,Business,3.07,6.9,3.5,2.7,78,3,False
9618,20,Male,Engineering,2.24,6.5,1.8,2.6,62,2,True
9619,23,Male,Science,1.99,3.6,6.1,5.8,67,5,False
9620,21,Female,Engineering,3.2,6.6,5.4,1.9,60,3,False
9621,18,Male,Arts,2.38,5.0,4.6,5.4,13,5,False
9622,19,Male,Arts,2.2,7.7,4.0,2.6,65,5,False
9623,22,Male,Business,2.43,9.8,4.2,1.9,54,6,False
9624,18,Female,Arts,3.54,6.9,5.4,5.6,144,5,False
9625,23,Male,Arts,3.34,7.4,5.7,4.5,121,4,False
9626,24,Male,Medical,3.16,8.3,3.9,3.1,104,4,False
9627,24,Male,Arts,2.92,6.7,4.8,3.8,78,4,False
9628,19,Male,Business,2.62,7.1,3.8,5.1,44,4,False
9629,18,Male,Arts,3.76,5.8,7.1,3.7,86,4,False
9630,24,Male,Medical,2.17,7.9,3.4,5.5,141,3,False
9631,24,Female,Engineering,2.38,5.6,6.1,5.2,30,5,False
9632,20,Female,Medical,2.16,6.5,2.0,3.3,116,4,True
9633,20,Male,Arts,2.37,5.4,5.1,0.8,40,5,False
9634,22,Male,Medical,2.24,9.6,4.9,1.5,22,6,False
9635,19,Female,Business,3.0,6.5,2.2,3.2,1,5,False
9636,20,Female,Arts,2.55,7.8,4.3,3.3,5,4,False
9637,21,Female,Arts,3.55,5.1,4.3,3.9,4,4,False
9638,22,Male,Arts,2.38,5.4,3.0,4.5,94,4,True
9639,18,Male,Arts,3.56,6.1,5.8,5.9,35,4,False
9640,24,Male,Medical,2.96,4.9,5.8,2.2,6,7,False
9641,20,Female,Science,2.9,8.8,5.6,2.8,37,6,False
9642,22,Male,Arts,2.05,9.1,5.7,2.9,60,4,True
9643,24,Male,Science,2.54,7.4,9.5,3.3,44,6,False
9644,22,Male,Engineering,3.38,4.8,1.4,2.5,85,6,False
9645,24,Male,Business,3.86,7.9,7.6,0.2,32,6,False
9646,21,Male,Science,3.47,4.4,5.0,6.0,92,6,False
9647,21,Female,Engineering,3.53,7.5,4.7,5.2,102,2,False
9648,20,Female,Business,2.58,6.2,4.4,3.9,36,3,False
9649,24,Female,Engineering,3.39,9.0,4.6,1.9,16,5,False
9650,22,Male,Arts,2.87,8.1,2.7,2.6,94,3,False
9651,21,Male,Science,2.99,4.6,6.7,4.1,41,6,False
9652,20,Male,Science,2.89,9.4,3.1,4.3,84,2,False
9653,18,Female,Medical,2.58,6.4,3.8,2.9,19,4,False
9654,24,Female,Business,2.38,9.2,6.4,2.5,98,5,False
9655,18,Male,Medical,2.83,8.3,3.9,2.1,121,3,True
9656,19,Female,Arts,2.16,7.0,2.7,1.9,68,3,False
9657,24,Female,Business,2.11,9.5,4.2,6.2,87,4,False
9658,20,Male,Medical,2.17,6.4,1.7,4.9,34,4,False
9659,19,Male,Arts,2.09,8.4,5.6,2.8,61,2,False
9660,22,Male,Arts,3.79,9.2,6.2,2.4,67,3,False
9661,24,Female,Arts,3.95,9.5,8.7,3.1,135,2,False
9662,19,Male,Business,2.7,4.4,2.2,4.2,49,6,False
9663,23,Female,Business,3.5,8.8,3.6,3.2,123,4,False
9664,23,Female,Medical,2.43,4.5,7.1,3.9,88,7,False
9665,24,Male,Business,2.96,7.5,4.8,3.7,81,3,False
9666,24,Female,Business,3.49,7.1,4.6,4.1,132,2,False
9667,23,Female,Medical,2.57,7.1,3.1,4.2,91,3,False
9668,19,Female,Engineering,2.53,5.5,0.2,3.3,103,3,False
9669,22,Male,Engineering,2.92,4.8,4.5,3.9,15,5,False
9670,20,Male,Arts,2.97,4.1,4.3,3.9,15,8,False
9671,18,Female,Medical,3.41,7.0,3.1,6.7,115,3,False
9672,20,Male,Engineering,3.29,4.9,5.5,1.9,105,8,False
9673,24,Male,Science,2.22,9.0,2.9,4.2,43,5,True
9674,24,Female,Science,2.49,8.8,3.0,3.6,65,4,False
9675,18,Male,Engineering,2.23,8.1,5.0,4.9,32,5,False
9676,22,Female,Arts,2.22,5.2,5.2,3.4,5,6,False
9677,22,Female,Arts,3.59,7.7,4.8,0.0,46,4,False
9678,20,Male,Business,2.69,4.7,4.3,6.1,149,7,False
9679,21,Female,Engineering,2.03,7.7,1.0,4.1,78,3,False
9680,24,Male,Business,2.46,6.4,9.2,3.1,70,3,True
9681,20,Male,Medical,2.9,9.7,6.2,2.7,143,2,False
9682,23,Female,Medical,3.63,5.6,6.3,1.6,147,4,False
9683,19,Female,Science,2.62,7.1,3.2,3.7,2,4,False
9684,22,Female,Medical,2.98,3.9,5.7,2.0,123,5,False
9685,20,Female,Medical,3.19,7.2,5.1,4.6,64,4,False
9686,21,Male,Arts,2.82,3.4,6.8,5.7,95,4,False
9687,23,Female,Business,2.23,6.8,1.5,2.5,115,5,False
9688,24,Male,Business,2.64,6.4,3.5,6.9,133,5,True
9689,18,Female,Arts,2.31,7.4,2.5,5.7,122,5,False
9690,21,Male,Science,2.61,8.3,2.6,5.8,89,5,False
9691,22,Female,Business,2.76,7.6,4.4,5.1,23,5,False
9692,23,Male,Medical,2.5,8.0,2.0,4.7,98,2,False
9693,20,Male,Medical,3.31,6.9,0.0,1.6,59,5,False
9694,21,Female,Science,2.51,3.4,2.5,5.9,48,6,False
9695,24,Female,Medical,3.05,6.7,3.0,4.0,40,5,False
9696,23,Female,Business,1.95,6.6,6.1,5.6,98,2,False
9697,23,Female,Engineering,3.34,6.4,7.0,3.2,41,6,False
9698,21,Male,Science,2.81,6.5,4.7,1.7,9,5,False
9699,19,Female,Arts,2.11,6.8,5.2,3.0,149,5,True
9700,22,Male,Science,3.05,4.9,3.6,3.4,48,7,False
9701,19,Female,Engineering,3.35,7.3,0.1,0.9,78,4,False
9702,22,Female,Science,3.43,6.5,5.2,4.7,142,3,False
9703,24,Female,Science,2.56,6.9,1.5,1.9,121,5,True
9704,20,Male,Arts,3.5,8.4,3.7,3.9,18,6,False
9705,22,Male,Engineering,2.09,9.3,4.4,2.2,63,3,True
9706,21,Female,Science,2.65,6.6,4.4,3.1,50,6,False
9707,21,Female,Engineering,2.66,7.5,4.2,3.5,121,4,False
9708,21,Female,Business,2.49,7.5,6.1,2.8,64,4,False
9709,20,Male,Business,3.17,7.3,4.1,4.1,6,4,False
9710,21,Male,Science,3.32,8.9,4.3,1.9,21,3,False
9711,19,Male,Engineering,2.96,7.6,5.6,3.9,126,4,False
9712,20,Male,Business,3.21,7.1,3.8,3.3,24,4,False
9713,24,Male,Science,3.61,7.2,6.0,1.0,37,6,False
9714,22,Male,Science,2.45,3.8,2.8,4.6,53,7,False
9715,22,Male,Science,2.85,4.7,7.5,2.8,110,5,False
9716,20,Female,Medical,3.16,5.7,4.2,3.2,87,2,False
9717,21,Male,Business,2.66,7.2,2.9,5.8,95,2,False
9718,19,Female,Arts,3.73,9.9,3.7,1.0,125,2,False
9719,18,Male,Business,2.96,8.4,4.1,2.4,17,5,False
9720,24,Male,Medical,2.37,7.9,3.7,4.4,77,4,True
9721,21,Male,Medical,3.57,6.5,6.4,0.0,72,5,False
9722,23,Male,Business,3.4,6.3,6.2,5.0,105,5,False
9723,19,Male,Business,3.62,7.2,4.9,4.5,69,3,False
9724,20,Female,Engineering,2.97,6.4,8.4,3.2,124,5,False
9725,20,Male,Arts,3.1,7.0,2.2,4.2,112,5,False
9726,24,Female,Engineering,3.14,7.5,2.8,2.5,49,3,False
9727,20,Female,Engineering,2.24,8.0,5.7,2.6,23,5,False
9728,24,Female,Business,2.64,4.4,4.7,5.3,119,7,True
9729,19,Male,Business,2.63,6.2,2.7,2.4,146,2,False
9730,22,Male,Medical,2.94,4.8,2.8,3.8,119,4,False
9731,19,Male,Science,3.13,8.1,4.8,1.0,22,3,False
9732,24,Female,Engineering,3.33,5.8,3.3,0.9,82,2,False
9733,22,Male,Science,3.36,7.4,3.7,3.0,94,4,False
9734,20,Male,Engineering,2.61,5.9,4.9,2.3,131,5,False
9735,21,Female,Arts,2.28,5.1,2.6,2.3,90,4,False
9736,23,Male,Medical,3.29,4.3,2.5,3.9,119,7,False
9737,18,Male,Arts,3.0,4.8,2.4,3.3,145,6,False
9738,22,Female,Medical,3.72,5.8,3.7,3.4,129,5,False
9739,24,Female,Arts,2.85,8.5,4.6,2.0,85,2,False
9740,24,Male,Medical,2.4,6.7,3.2,2.8,118,3,False
9741,21,Male,Business,3.42,7.5,7.5,4.5,124,3,False
9742,23,Male,Business,3.53,6.1,6.1,1.9,103,5,False
9743,24,Female,Engineering,2.38,5.8,4.3,4.9,18,4,False
9744,24,Male,Business,2.2,5.4,4.5,4.0,141,3,False
9745,19,Female,Science,3.8,7.5,6.0,3.2,121,2,False
9746,20,Male,Business,2.73,7.0,1.8,3.9,8,6,False
9747,19,Male,Medical,3.54,8.0,5.4,5.1,3,4,False
9748,23,Male,Engineering,3.31,6.5,0.7,5.0,103,5,False
9749,19,Female,Science,2.53,5.9,2.4,3.0,61,2,False
9750,21,Female,Arts,2.89,6.1,4.4,5.7,71,4,False
9751,22,Female,Business,2.76,5.7,8.2,5.7,126,2,False
9752,22,Male,Science,3.57,9.6,6.1,3.5,91,2,False
9753,18,Male,Arts,2.99,7.7,4.3,4.6,65,2,False
9754,18,Male,Science,3.31,6.3,6.4,5.6,82,5,False
9755,21,Male,Medical,3.05,5.4,5.2,3.9,88,2,False
9756,24,Male,Engineering,3.52,6.6,0.0,3.6,149,4,True
9757,18,Female,Engineering,2.12,7.9,1.4,5.2,40,6,True
9758,20,Male,Science,1.91,9.3,6.4,5.6,7,4,True
9759,19,Female,Science,3.68,4.6,6.7,3.8,7,7,False
9760,18,Female,Medical,2.39,7.6,2.6,2.2,19,6,True
9761,20,Male,Science,3.43,5.4,2.3,5.6,75,4,False
9762,22,Male,Science,2.73,9.2,0.3,3.9,42,5,False
9763,21,Female,Medical,3.47,9.7,5.6,4.7,53,4,False
9764,20,Male,Arts,2.12,9.8,5.3,4.4,3,4,False
9765,19,Female,Medical,4.0,4.5,7.7,0.0,43,5,False
9766,20,Female,Medical,2.74,5.7,6.9,3.0,146,5,False
9767,21,Male,Science,2.85,7.5,4.8,4.3,66,2,False
9768,18,Female,Business,2.45,8.9,7.9,4.4,55,3,False
9769,18,Male,Science,2.49,5.5,12.2,4.6,2,7,True
9770,20,Male,Engineering,2.72,5.4,7.1,5.3,123,2,False
9771,23,Female,Arts,3.72,7.4,1.0,3.0,43,3,False
9772,18,Male,Engineering,3.61,6.6,4.3,0.0,52,6,False
9773,20,Male,Arts,2.81,6.5,3.5,2.7,95,3,False
9774,21,Male,Engineering,3.11,7.5,5.6,1.2,23,6,False
9775,19,Male,Engineering,3.22,7.1,1.4,3.1,29,3,False
9776,20,Male,Engineering,3.7,8.4,5.0,2.8,49,6,False
9777,22,Male,Engineering,3.15,10.1,5.3,2.7,149,3,False
9778,20,Male,Medical,3.19,5.3,6.3,4.1,140,4,False
9779,23,Female,Business,2.09,5.5,4.8,4.7,135,5,False
9780,20,Female,Science,2.11,4.8,5.2,1.7,13,7,True
9781,18,Female,Science,2.52,6.5,3.0,3.9,52,3,False
9782,20,Female,Arts,3.52,4.4,3.0,3.6,124,8,False
9783,19,Male,Business,3.44,7.9,4.6,5.1,130,5,False
9784,18,Female,Medical,3.51,7.0,0.0,6.3,27,6,False
9785,19,Female,Medical,2.18,7.7,4.5,4.8,101,2,True
9786,18,Female,Medical,3.76,7.6,5.2,2.8,102,5,False
9787,22,Female,Business,2.85,6.2,6.4,5.6,58,5,False
9788,20,Male,Arts,3.61,7.4,3.2,3.5,41,3,False
9789,21,Female,Business,2.08,5.8,1.9,3.5,117,4,True
9790,21,Female,Medical,3.5,9.5,2.6,3.3,49,4,False
9791,18,Female,Engineering,3.21,6.1,7.8,4.6,30,4,False
9792,23,Female,Arts,3.79,5.9,4.7,4.0,65,5,False
9793,19,Male,Business,3.45,5.0,6.0,3.2,21,6,False
9794,24,Male,Arts,3.19,4.7,1.3,3.4,21,9,True
9795,23,Male,Arts,3.71,7.8,4.5,4.2,128,4,False
9796,20,Female,Medical,2.3,7.7,1.3,4.0,56,5,False
9797,18,Female,Business,3.53,5.4,6.2,5.8,9,6,False
9798,23,Male,Engineering,3.08,7.3,0.6,0.8,128,3,False
9799,19,Female,Medical,3.71,6.6,1.8,4.3,28,3,False
9800,22,Male,Science,1.98,4.8,4.4,6.3,62,7,False
9801,22,Male,Business,2.13,8.3,5.5,4.9,47,5,False
9802,22,Female,Science,2.42,5.5,3.2,1.9,45,3,True
9803,21,Female,Arts,2.46,6.7,2.9,3.2,144,2,False
9804,20,Female,Medical,2.85,6.0,3.2,4.9,128,4,True
9805,23,Male,Arts,2.78,9.8,5.6,2.8,114,4,False
9806,24,Female,Science,2.33,4.8,3.9,2.7,0,9,False
9807,20,Female,Engineering,3.24,5.2,8.2,1.7,28,4,False
9808,21,Male,Medical,2.1,8.7,4.3,4.0,40,4,False
9809,19,Female,Science,3.93,5.0,7.6,3.3,64,4,False
9810,21,Female,Science,2.73,7.6,5.4,3.3,44,5,False
9811,20,Male,Arts,3.28,7.1,6.4,4.5,35,4,False
9812,22,Female,Science,3.45,7.8,3.7,6.0,45,4,False
9813,23,Female,Science,3.68,8.6,4.8,3.6,90,3,False
9814,21,Male,Science,3.54,4.7,5.1,3.6,81,5,False
9815,24,Female,Business,2.3,9.6,2.6,4.4,122,2,False
9816,24,Female,Arts,2.54,7.2,7.3,6.6,20,4,False
9817,19,Female,Business,3.61,4.3,6.9,3.7,9,7,False
9818,18,Male,Business,1.95,4.3,5.2,5.2,113,4,True
9819,19,Female,Science,3.08,5.8,4.6,1.1,14,5,False
9820,24,Male,Engineering,2.14,7.6,4.6,5.0,112,5,False
9821,20,Male,Business,2.83,7.6,8.5,2.4,125,2,False
9822,24,Male,Engineering,3.8,9.1,4.0,1.3,36,5,False
9823,20,Female,Medical,3.95,7.8,7.8,4.3,78,4,False
9824,18,Male,Arts,3.41,9.5,0.7,3.9,47,4,False
9825,21,Female,Science,3.37,7.4,4.3,0.0,25,3,True
9826,19,Female,Medical,3.05,7.1,5.0,4.4,92,5,False
9827,20,Female,Business,2.02,9.3,3.9,1.9,130,5,False
9828,18,Female,Medical,3.26,10.1,5.6,4.4,65,4,False
9829,20,Female,Medical,3.63,7.2,7.8,4.0,74,2,False
9830,18,Female,Engineering,2.31,6.2,3.0,1.9,61,3,False
9831,23,Female,Business,2.53,7.3,2.0,5.6,20,3,False
9832,23,Male,Business,3.69,8.0,8.6,2.8,141,2,False
9833,23,Male,Business,2.52,5.3,7.1,2.5,53,6,False
9834,21,Male,Engineering,4.0,5.5,7.3,2.4,57,5,False
9835,19,Female,Engineering,3.46,7.1,1.8,4.2,17,4,False
9836,18,Female,Science,2.93,6.7,2.3,5.1,70,2,False
9837,18,Female,Engineering,3.21,7.2,2.0,4.2,119,3,False
9838,23,Male,Science,3.65,7.8,0.0,4.3,44,5,False
9839,22,Female,Medical,3.25,5.1,2.1,4.5,142,5,False
9840,19,Male,Business,2.44,7.5,3.0,3.5,66,3,True
9841,20,Male,Science,2.66,3.4,2.0,2.5,52,5,False
9842,24,Male,Engineering,3.04,7.9,6.7,4.9,50,5,False
9843,23,Female,Science,3.18,8.7,5.0,3.4,144,2,False
9844,19,Female,Engineering,2.68,5.6,5.2,2.0,0,5,False
9845,24,Female,Science,2.49,7.1,2.8,5.1,45,5,False
9846,23,Male,Engineering,2.0,7.4,5.4,0.9,19,4,True
9847,23,Female,Science,3.41,5.9,2.5,2.3,30,6,False
9848,19,Female,Arts,3.19,7.7,3.0,3.2,109,2,False
9849,24,Male,Medical,2.48,8.1,0.9,4.7,32,4,False
9850,19,Female,Arts,3.67,5.9,1.5,3.6,9,6,True
9851,20,Male,Arts,2.26,5.0,5.5,1.2,102,4,False
9852,18,Male,Engineering,3.63,7.8,4.3,4.7,84,2,False
9853,23,Male,Arts,3.51,7.6,3.1,6.8,141,5,False
9854,20,Female,Science,3.64,4.5,6.2,2.7,2,8,False
9855,24,Female,Business,2.88,7.3,4.4,3.7,31,5,False
9856,20,Female,Business,2.25,6.5,3.2,2.7,7,3,False
9857,20,Female,Medical,3.75,5.2,5.3,4.9,132,5,False
9858,19,Male,Science,2.67,5.2,5.8,1.5,72,4,False
9859,19,Female,Medical,3.52,5.0,1.1,2.5,84,3,False
9860,22,Female,Business,2.57,4.8,5.3,5.2,17,6,False
9861,23,Female,Business,2.33,7.0,4.0,2.0,4,5,False
9862,24,Female,Medical,2.37,6.4,8.7,4.0,63,5,False
9863,23,Male,Arts,2.88,5.8,6.0,5.8,34,3,False
9864,20,Male,Business,3.8,10.2,7.5,3.9,114,3,False
9865,19,Male,Medical,3.43,6.8,1.0,3.2,148,5,False
9866,20,Male,Business,2.08,6.6,1.3,1.2,29,6,False
9867,24,Male,Business,2.74,8.5,2.6,5.0,85,2,False
9868,18,Female,Business,3.07,9.0,2.6,2.7,119,3,True
9869,21,Female,Medical,2.88,5.6,3.1,2.1,22,3,False
9870,20,Female,Engineering,2.28,8.2,3.8,5.4,23,3,False
9871,20,Female,Engineering,2.57,6.8,1.9,4.7,7,5,False
9872,23,Male,Arts,3.39,7.0,2.7,1.4,66,2,False
9873,21,Female,Medical,2.42,7.3,3.3,4.6,26,3,False
9874,24,Female,Business,2.31,7.2,4.8,5.6,1,3,False
9875,19,Female,Arts,2.16,7.3,5.8,3.8,103,4,False
9876,24,Male,Medical,2.31,7.4,5.9,2.7,56,6,False
9877,24,Male,Business,2.05,7.3,4.1,3.8,31,6,False
9878,24,Male,Engineering,3.16,5.6,1.7,1.1,132,4,False
9879,20,Female,Arts,3.26,5.1,5.4,2.9,135,3,False
9880,24,Female,Business,2.74,5.1,7.3,3.6,108,2,False
9881,22,Female,Medical,3.05,4.0,4.8,5.0,26,6,False
9882,20,Male,Business,2.98,6.4,4.6,5.0,38,4,False
9883,22,Female,Business,2.72,8.4,6.1,4.9,136,4,False
9884,18,Female,Business,3.77,8.3,1.1,3.8,123,3,False
9885,24,Female,Engineering,3.01,8.2,4.4,3.1,54,3,False
9886,21,Female,Business,2.77,8.9,7.9,3.8,97,5,True
9887,24,Male,Business,2.67,6.9,5.3,4.1,35,4,False
9888,23,Male,Arts,3.87,5.9,9.7,3.1,56,5,False
9889,19,Male,Business,3.24,7.0,4.4,6.1,70,5,False
9890,18,Male,Engineering,2.46,8.2,0.0,3.8,87,5,True
9891,22,Male,Engineering,3.74,8.7,3.1,3.1,31,6,False
9892,19,Female,Arts,3.56,6.4,3.2,5.6,112,3,False
9893,22,Female,Arts,2.26,7.9,6.3,4.5,111,2,False
9894,22,Male,Medical,2.93,8.4,1.2,3.4,6,5,False
9895,20,Male,Business,3.41,7.7,4.7,1.8,108,3,False
9896,21,Male,Science,2.34,5.2,6.8,3.4,60,6,False
9897,20,Female,Business,2.99,7.9,1.5,4.6,74,5,False
9898,18,Male,Arts,2.74,6.1,7.3,2.1,46,6,False
9899,24,Female,Engineering,2.43,5.6,2.0,5.1,94,5,True
9900,18,Female,Science,3.38,6.5,1.4,7.4,129,5,True
9901,21,Female,Medical,3.46,8.5,3.0,2.8,147,5,True
9902,21,Male,Arts,2.3,8.0,5.5,0.6,33,4,False
9903,22,Female,Science,2.99,9.9,6.1,3.6,74,3,False
9904,20,Female,Business,2.88,5.9,4.1,2.0,139,5,False
9905,18,Male,Business,2.18,6.8,5.4,5.0,108,5,False
9906,21,Female,Arts,2.89,8.6,2.7,1.8,20,5,False
9907,23,Female,Medical,3.72,6.7,5.9,3.3,137,5,False
9908,18,Female,Science,3.48,5.4,4.6,0.9,114,3,False
9909,24,Female,Medical,3.78,10.2,4.6,2.0,93,5,False
9910,18,Female,Business,3.42,5.0,3.9,5.6,28,5,True
9911,21,Male,Engineering,2.74,7.7,4.5,3.1,6,4,False
9912,20,Male,Science,2.32,7.2,3.0,2.9,131,2,False
9913,21,Female,Arts,3.79,7.3,3.0,4.4,130,5,False
9914,24,Female,Science,3.38,5.9,7.1,3.8,135,2,False
9915,23,Male,Medical,3.73,7.1,6.5,3.5,71,5,False
9916,19,Male,Engineering,3.3,9.8,4.8,3.4,49,4,False
9917,18,Female,Business,3.55,5.9,3.6,1.9,14,6,False
9918,23,Male,Medical,3.5,5.5,4.1,2.7,149,4,False
9919,24,Female,Medical,3.19,5.1,4.1,1.3,35,5,False
9920,18,Female,Business,2.85,8.9,4.7,5.8,74,5,False
9921,22,Female,Science,2.71,8.2,7.2,0.9,99,4,False
9922,24,Male,Engineering,2.4,7.0,2.8,1.4,6,5,False
9923,22,Female,Business,3.5,7.8,5.3,4.1,106,2,False
9924,18,Male,Business,3.49,6.7,3.7,2.9,55,5,False
9925,21,Male,Medical,2.58,6.9,4.0,0.2,63,4,False
9926,20,Female,Arts,2.74,5.8,5.6,2.3,62,2,False
